,season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
1870,2019,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,2.0,0,27,0,13.5,2,2,2,0,0,False
1871,2019,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MP Stoinis,Marcus Stoinis,2.0,0,13,1,6.5,3,1,0,0,0,False
1872,2019,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MM Ali,Moeen Ali,3.0,0,22,1,7.33,6,0,2,0,0,False
1873,2019,1178417,RCB v KXIP,RCB,KXIP,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Washington Sundar,Washington Sundar,2.0,0,21,0,10.5,6,0,3,0,0,False
1874,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,VR Aaron,Varun Aaron,4.0,1,20,2,5.0,17,2,1,0,0,False
1875,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,O Thomas,Oshane Thomas,4.0,0,32,1,8.0,8,3,1,0,1,False
1876,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,JC Archer,Jofra Archer,4.0,0,28,0,7.0,12,0,3,1,0,False
1877,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,S Gopal,Shreyas Gopal,3.0,0,31,1,10.33,9,4,2,0,0,False
1878,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,R Parag,Riyan Parag,1.0,0,7,0,7.0,2,1,0,0,0,False
1879,2019,1178418,KKR v RR,KKR,RR,RR,"Eden Gardens, Kolkata",Kolkata,India,1,JD Unadkat,Jaydev Unadkat,4.0,0,50,1,12.5,7,4,4,1,0,False
1880,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CR Brathwaite,Carlos Brathwaite,2.0,0,16,0,8.0,6,2,0,3,0,False
1881,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,M Prasidh Krishna,Prasidh Krishna,3.2,0,43,1,12.9,5,4,3,1,0,False
1882,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,3.0,0,32,1,10.66,5,3,2,0,0,False
1883,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4.0,0,25,2,6.25,10,1,1,0,0,False
1884,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Y Prithvi Raj,Prithvi Raj,2.0,0,28,0,14.0,3,4,1,1,0,False
1885,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,4.0,0,20,3,5.0,14,1,1,0,0,False
1886,2019,1178418,KKR v RR,KKR,RR,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,N Rana,Nitish Rana,1.0,0,13,0,13.0,2,3,0,0,0,False
1887,2019,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DL Chahar,Deepak Chahar,4.0,0,46,1,11.5,7,6,1,1,0,False
1888,2019,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harbhajan Singh,Harbhajan Singh,4.0,0,23,0,5.75,13,0,2,0,0,False
1889,2019,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Imran Tahir,Imran Tahir,4.0,0,37,1,9.25,6,3,2,0,0,False
1890,2019,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DJ Bravo,Dwayne Bravo,4.0,0,35,0,8.75,7,3,1,2,0,False
1891,2019,1178419,CSK v MI,CSK,MI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MJ Santner,Mitchell Santner,4.0,0,13,2,3.25,15,1,0,0,0,False
1892,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SL Malinga,Lasith Malinga,3.4,0,37,4,10.09,8,3,2,0,0,False
1893,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KH Pandya,Krunal Pandya,3.0,0,7,2,2.33,12,0,0,0,0,False
1894,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,HH Pandya,Hardik Pandya,2.0,0,22,1,11.0,5,2,1,1,1,False
1895,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JJ Bumrah,Jasprit Bumrah,3.0,0,10,2,3.33,12,1,0,1,0,False
1896,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RD Chahar,Rahul Chahar,4.0,0,21,0,5.25,7,1,0,0,0,False
1897,2019,1178419,CSK v MI,CSK,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,AS Roy,Anukul Roy,2.0,0,11,1,5.5,4,0,0,3,0,False
1898,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,VR Aaron,Varun Aaron,4.0,0,36,2,9.0,9,2,1,1,0,False
1899,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,O Thomas,Oshane Thomas,4.0,0,28,2,7.0,8,2,0,1,0,False
1900,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,S Gopal,Shreyas Gopal,4.0,0,30,2,7.5,8,4,0,0,0,False
1901,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,JD Unadkat,Jaydev Unadkat,4.0,0,26,2,6.5,4,1,0,0,0,False
1902,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,R Parag,Riyan Parag,3.0,0,24,0,8.0,1,2,0,0,0,False
1903,2019,1178420,RR v SRH,RR,SRH,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,STR Binny,Stuart Binny,1.0,0,10,0,10.0,1,1,0,1,0,False
1904,2019,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,B Kumar,Bhuvneshwar Kumar,4.0,0,22,0,5.5,14,3,0,1,0,False
1905,2019,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Shakib Al Hasan,Shakib Al Hasan,3.1,0,26,1,8.21,5,3,0,0,0,False
1906,2019,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Rashid Khan,Rashid Khan,4.0,0,30,1,7.5,10,1,2,0,0,False
1907,2019,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,KK Ahmed,Khaleel Ahmed,4.0,0,33,1,8.25,7,4,0,0,0,False
1908,2019,1178420,RR v SRH,RR,SRH,SRH,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,S Kaul,Siddarth Kaul,4.0,0,48,0,12.0,8,4,3,2,0,False
1909,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,UT Yadav,Umesh Yadav,4.0,0,39,1,9.75,8,6,1,0,0,False
1910,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Washington Sundar,Washington Sundar,4.0,0,29,1,7.25,7,3,0,0,0,False
1911,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,41,2,10.25,10,2,4,0,0,False
1912,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,NA Saini,Navdeep Saini,4.0,0,44,1,11.0,10,5,3,0,0,False
1913,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,MP Stoinis,Marcus Stoinis,3.0,0,24,0,8.0,3,1,1,0,0,False
1914,2019,1178421,DC v RCB,DC,RCB,RCB,"Arun Jaitley Stadium, Delhi",Delhi,India,1,S Dube,Shivam Dube,1.0,0,5,0,5.0,1,0,0,0,0,False
1915,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,I Sharma,Ishant Sharma,4.0,0,40,1,10.0,9,5,2,0,0,False
1916,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AR Patel,Axar Patel,4.0,0,26,1,6.5,8,0,2,0,0,False
1917,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,S Lamichhane,Sandeep Lamichhane,3.0,0,36,0,12.0,1,3,2,0,0,False
1918,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,K Rabada,Kagiso Rabada,4.0,0,31,2,7.75,10,3,1,1,0,False
1919,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,A Mishra,Amit Mishra,4.0,0,29,2,7.25,8,1,1,1,0,False
1920,2019,1178421,DC v RCB,DC,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,SE Rutherford,Sherfane Rutherford,1.0,0,6,1,6.0,1,0,0,0,0,False
1921,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,BB Sran,Barinder Sran,2.0,0,27,0,13.5,4,4,1,0,0,False
1922,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,KH Pandya,Krunal Pandya,3.0,0,27,0,9.0,5,3,1,0,0,False
1923,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,SL Malinga,Lasith Malinga,4.0,0,48,0,12.0,7,7,2,0,0,False
1924,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,JJ Bumrah,Jasprit Bumrah,4.0,0,44,0,11.0,6,4,2,1,1,False
1925,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,RD Chahar,Rahul Chahar,4.0,0,54,1,13.5,7,2,6,1,0,False
1926,2019,1178422,KKR v MI,KKR,MI,MI,"Eden Gardens, Kolkata",Kolkata,India,1,HH Pandya,Hardik Pandya,3.0,0,31,1,10.33,8,1,3,3,0,False
1927,2019,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,S Sandeep Warrier,Sandeep Warrier,4.0,0,29,0,7.25,11,2,2,0,0,False
1928,2019,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4.0,0,44,2,11.0,8,4,3,0,0,False
1929,2019,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,HF Gurney,Harry Gurney,4.0,0,37,2,9.25,9,4,2,0,0,False
1930,2019,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,4.0,0,25,2,6.25,10,1,1,0,0,False
1931,2019,1178422,KKR v MI,KKR,MI,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,4.0,0,57,1,14.25,6,3,6,0,0,False
1932,2019,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Arshdeep Singh,Arshdeep Singh,4.0,0,42,1,10.5,7,6,0,3,0,False
1933,2019,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Mujeeb Ur Rahman,Mujeeb Ur Rahman,4.0,0,66,0,16.5,4,5,4,3,0,False
1934,2019,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Mohammed Shami,Mohammed Shami,4.0,0,36,2,9.0,4,2,1,1,0,False
1935,2019,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,R Ashwin,Ravichandran Ashwin,4.0,0,30,2,7.5,5,1,1,1,0,True
1936,2019,1178423,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,M Ashwin,Murugan Ashwin,4.0,0,32,1,8.0,5,1,1,2,0,False
1937,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,KK Ahmed,Khaleel Ahmed,4.0,0,40,3,10.0,10,4,2,3,0,False
1938,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,B Kumar,Bhuvneshwar Kumar,4.0,0,34,0,8.5,12,2,2,1,0,False
1939,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Sandeep Sharma,Sandeep Sharma,4.0,0,33,2,8.25,7,3,1,2,0,False
1940,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Rashid Khan,Rashid Khan,4.0,0,21,3,5.25,12,1,1,0,0,False
1941,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Abhishek Sharma,Abhishek Sharma,1.0,0,11,0,11.0,0,1,0,0,1,False
1942,2019,1178423,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Mohammad Nabi,Mohammad Nabi,3.0,0,28,0,9.33,7,0,3,0,0,False
1943,2019,1178424,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,VR Aaron,Varun Aaron,1.0,0,23,0,23.0,0,2,2,0,0,False
1944,2019,1178424,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,S Gopal,Shreyas Gopal,1.0,0,12,3,12.0,3,1,1,0,0,False
1945,2019,1178424,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,R Parag,Riyan Parag,1.0,0,10,1,10.0,1,1,0,0,0,False
1946,2019,1178424,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,JD Unadkat,Jaydev Unadkat,1.0,0,9,1,9.0,2,1,0,0,0,False
1947,2019,1178424,RCB v RR,RCB,RR,RR,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,O Thomas,Oshane Thomas,1.0,0,6,2,6.0,4,1,0,0,1,False
1948,2019,1178424,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,UT Yadav,Umesh Yadav,1.0,0,10,0,10.0,4,1,1,0,0,False
1949,2019,1178424,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,NA Saini,Navdeep Saini,1.0,0,12,0,12.0,2,1,1,0,0,False
1950,2019,1178424,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,K Khejroliya,Kulwant Khejroliya,1.0,0,17,0,17.0,2,1,2,0,0,False
1951,2019,1178424,RCB v RR,RCB,RR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,0.2,0,0,1,0.0,2,0,0,0,0,False
1952,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,TA Boult,Trent Boult,4.0,0,37,0,9.25,11,2,3,1,0,False
1953,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,J Suchith,Jagadeesha Suchith,4.0,0,28,2,7.0,11,3,1,0,0,False
1954,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,CH Morris,Chris Morris,4.0,0,47,1,11.75,9,8,1,1,1,False
1955,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,AR Patel,Axar Patel,3.0,0,31,1,10.33,6,3,2,0,0,False
1956,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,A Mishra,Amit Mishra,3.0,0,16,0,5.33,6,1,0,0,0,False
1957,2019,1178425,CSK v DC,CSK,DC,DC,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SE Rutherford,Sherfane Rutherford,2.0,0,19,0,9.5,1,0,1,2,0,False
1958,2019,1178425,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,3.0,0,32,1,10.66,6,4,1,0,0,False
1959,2019,1178425,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Harbhajan Singh,Harbhajan Singh,4.0,0,28,1,7.0,10,2,1,0,0,False
1960,2019,1178425,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Imran Tahir,Imran Tahir,3.2,0,12,4,3.6,12,1,0,0,0,False
1961,2019,1178425,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,3.0,0,9,3,3.0,9,0,0,0,0,False
1962,2019,1178425,CSK v DC,CSK,DC,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DJ Bravo,Dwayne Bravo,3.0,0,18,0,6.0,6,2,0,0,0,False
1963,2019,1178426,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,B Kumar,Bhuvneshwar Kumar,4.0,0,29,1,7.25,10,4,0,1,0,False
1964,2019,1178426,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,KK Ahmed,Khaleel Ahmed,4.0,0,42,3,10.5,9,5,2,0,0,False
1965,2019,1178426,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mohammad Nabi,Mohammad Nabi,4.0,0,24,1,6.0,9,1,1,0,0,False
1966,2019,1178426,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,Rashid Khan,Rashid Khan,4.0,0,21,0,5.25,11,1,1,0,0,False
1967,2019,1178426,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,1,Basil Thampi,Basil Thampi,4.0,0,40,0,10.0,8,4,2,0,1,False
1968,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,BB Sran,Barinder Sran,2.0,0,24,0,12.0,3,3,1,1,0,False
1969,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,SL Malinga,Lasith Malinga,4.0,0,43,0,10.75,8,5,2,0,0,False
1970,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,JJ Bumrah,Jasprit Bumrah,4.0,0,31,2,7.75,9,5,0,0,0,False
1971,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,RD Chahar,Rahul Chahar,4.0,0,21,0,5.25,10,2,0,0,0,False
1972,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,KH Pandya,Krunal Pandya,4.0,0,22,2,5.5,6,1,0,1,0,False
1973,2019,1178426,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,2,HH Pandya,Hardik Pandya,2.0,0,20,2,10.0,4,0,2,0,0,False
1974,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,S Sandeep Warrier,Sandeep Warrier,4.0,0,31,2,7.75,9,5,0,0,0,False
1975,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,HF Gurney,Harry Gurney,4.0,0,41,1,10.25,8,3,2,0,0,False
1976,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,SP Narine,Sunil Narine,4.0,0,29,0,7.25,6,1,1,0,0,False
1977,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,AD Russell,Andre Russell,3.0,0,29,1,9.66,8,4,1,1,0,False
1978,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,PP Chawla,Piyush Chawla,4.0,0,43,0,10.75,4,2,3,0,0,False
1979,2019,1178427,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,1,N Rana,Nitish Rana,1.0,0,8,1,8.0,3,0,1,0,0,False
1980,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Mohammed Shami,Mohammed Shami,3.0,0,15,1,5.0,9,2,0,0,0,False
1981,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,Arshdeep Singh,Arshdeep Singh,2.0,0,24,0,12.0,4,3,1,0,0,False
1982,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,R Ashwin,Ravichandran Ashwin,4.0,0,38,1,9.5,9,2,3,1,0,True
1983,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,AJ Tye,Andrew Tye,3.0,0,41,1,13.66,4,3,3,2,0,False
1984,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,M Ashwin,Murugan Ashwin,2.0,0,24,0,12.0,0,2,1,0,0,False
1985,2019,1178427,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,2,SM Curran,Sam Curran,4.0,0,41,0,10.25,6,4,1,2,0,False
1986,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,TA Boult,Trent Boult,4.0,0,27,2,6.75,10,0,2,3,0,False
1987,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,I Sharma,Ishant Sharma,4.0,0,38,3,9.5,12,5,1,2,0,False
1988,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,AR Patel,Axar Patel,4.0,0,16,0,4.0,12,1,0,0,0,False
1989,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,A Mishra,Amit Mishra,4.0,0,17,3,4.25,11,1,0,0,0,False
1990,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,KMA Paul,Keemo Paul,3.1,0,15,0,4.73,8,1,0,1,0,False
1991,2019,1178428,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,1,SE Rutherford,Sherfane Rutherford,0.5,0,2,0,2.4,3,0,0,0,0,False
1992,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,K Gowtham,Krishnappa Gowtham,4.0,0,16,0,4.0,9,0,0,0,0,False
1993,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,VR Aaron,Varun Aaron,2.0,0,21,0,10.5,2,1,1,1,0,False
1994,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,O Thomas,Oshane Thomas,1.0,0,13,0,13.0,2,3,0,0,0,False
1995,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,IS Sodhi,Ish Sodhi,3.1,1,26,3,8.21,11,1,3,0,0,False
1996,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,S Gopal,Shreyas Gopal,4.0,0,21,2,5.25,13,0,2,0,0,False
1997,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,R Parag,Riyan Parag,1.0,0,14,0,14.0,2,0,2,0,0,False
1998,2019,1178428,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,2,STR Binny,Stuart Binny,1.0,0,6,0,6.0,0,0,0,0,0,False
1999,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,UT Yadav,Umesh Yadav,4.0,0,46,0,11.5,8,4,3,0,1,False
2000,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,NA Saini,Navdeep Saini,4.0,0,39,2,9.75,9,5,1,0,0,False
2001,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,YS Chahal,Yuzvendra Chahal,4.0,0,24,1,6.0,10,3,0,1,0,False
2002,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,K Khejroliya,Kulwant Khejroliya,4.0,0,29,1,7.25,9,1,2,1,0,False
2003,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Washington Sundar,Washington Sundar,3.0,0,24,3,8.0,8,1,2,0,0,False
2004,2019,1178429,RCB v SRH,RCB,SRH,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,C de Grandhomme,Colin de Grandhomme,1.0,0,12,0,12.0,0,0,1,0,0,False
