,season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,shortText
6058,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,SR Watson,Shane Watson,12.0,12.0,17,3.0,0.0,100,True,False,"{'wickets': 2, 'runs': 30}",c P Kumar b I Sharma
6059,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,SPD Smith,Steven Smith,68.0,40.0,65,9.0,2.0,170,False,False,"{'wickets': 5, 'runs': 121}", b Bopara
6060,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,KK Nair,Karun Nair,4.0,10.0,16,0.0,0.0,40,False,False,"{'wickets': 3, 'runs': 45}",c &dagger;Ojha b Henriques
6061,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,DJ Hooda,Deepak Hooda,7.0,9.0,16,0.0,0.0,77.77,False,False,"{'wickets': 4, 'runs': 77}",c B Kumar b KV Sharma
6062,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,JP Faulkner,James Faulkner,30.0,19.0,32,2.0,2.0,157.89,False,False,"{'wickets': 6, 'runs': 145}",c Bopara b B Kumar
6063,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,SV Samson,Sanju Samson,21.0,10.0,16,0.0,3.0,210,False,False,"{'wickets': 7, 'runs': 157}", b B Kumar
6064,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,STR Binny,Stuart Binny,3.0,3.0,14,0.0,0.0,100,False,True,{},not out
6065,2015,829787,RR v SRH,RR,SRH,"Brabourne Stadium, Mumbai",Mumbai,India,RR,2,CH Morris,Chris Morris,34.0,11.0,12,2.0,3.0,309.09,False,True,{},not out
6066,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RV Uthappa,Robin Uthappa,32.0,31.0,42,4.0,1.0,103.22,False,False,"{'wickets': 2, 'runs': 63}",lbw b Mishra
6067,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,G Gambhir,Gautam Gambhir,12.0,10.0,23,2.0,0.0,120,True,False,"{'wickets': 1, 'runs': 38}",c &dagger;Jadhav b Khan
6068,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,MK Pandey,Manish Pandey,22.0,19.0,34,1.0,1.0,115.78,False,False,"{'wickets': 3, 'runs': 82}", b Yuvraj Singh
6069,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,PP Chawla,Piyush Chawla,22.0,19.0,31,1.0,1.0,115.78,False,False,"{'wickets': 4, 'runs': 108}",c SS Tiwary b Morkel
6070,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,YK Pathan,Yusuf Pathan,42.0,24.0,35,3.0,3.0,175,False,False,"{'wickets': 6, 'runs': 153}",c SS Tiwary b Imran Tahir
6071,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,5.0,5.0,9,1.0,0.0,100,False,False,"{'wickets': 5, 'runs': 128}",c Mathews b Imran Tahir
6072,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SA Yadav,Suryakumar Yadav,7.0,7.0,16,0.0,0.0,100,False,True,{},not out
6073,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,J Botha,Johan Botha,17.0,5.0,6,4.0,0.0,340,False,False,"{'wickets': 7, 'runs': 171}",run out (Duminy/&dagger;Jadhav)
6074,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,MK Tiwary,Manoj Tiwary,25.0,28.0,40,3.0,1.0,89.28,False,False,"{'wickets': 1, 'runs': 63}",c SA Yadav b Chawla
6075,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,SS Iyer,Shreyas Iyer,40.0,35.0,46,3.0,2.0,114.28,False,False,"{'wickets': 2, 'runs': 71}", b Hogg
6076,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,JP Duminy,Jean-Paul Duminy,25.0,16.0,28,2.0,1.0,156.25,True,False,"{'wickets': 5, 'runs': 111}",c UT Yadav b Chawla
6077,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,KM Jadhav,Kedar Jadhav,10.0,6.0,12,0.0,1.0,166.66,False,False,"{'wickets': 3, 'runs': 96}",c Botha b Chawla
6078,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,Yuvraj Singh,Yuvraj Singh,0.0,3.0,2,0.0,0.0,0,False,False,"{'wickets': 4, 'runs': 96}",c Russell b Chawla
6079,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,AD Mathews,Angelo Mathews,22.0,15.0,26,2.0,1.0,146.66,False,False,"{'wickets': 6, 'runs': 143}", b Russell
6080,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,SS Tiwary,Saurabh Tiwary,24.0,15.0,25,3.0,1.0,160,False,True,{},not out
6081,2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",Kolkata,India,DC,2,JA Morkel,Albie Morkel,5.0,2.0,5,1.0,0.0,250,False,True,{},not out
6082,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DR Smith,Dwayne Smith,27.0,34.0,41,4.0,0.0,79.41,False,False,"{'wickets': 3, 'runs': 65}",c Pandya b Harbhajan Singh
6083,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BB McCullum,Brendon McCullum,23.0,11.0,20,3.0,1.0,209.09,False,False,"{'wickets': 1, 'runs': 44}",c Pandya b Vinay Kumar
6084,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,SK Raina,Suresh Raina,10.0,10.0,16,1.0,0.0,100,False,False,"{'wickets': 2, 'runs': 64}",c Pandya b Suchith
6085,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,F du Plessis,Faf du Plessis,17.0,16.0,31,0.0,1.0,106.25,False,False,"{'wickets': 4, 'runs': 104}",c Simmons b McClenaghan
6086,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,39.0,32.0,43,2.0,2.0,121.87,True,True,{},not out
6087,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,P Negi,Pawan Negi,36.0,17.0,25,4.0,1.0,211.76,False,False,"{'wickets': 5, 'runs': 158}",run out (&dagger;Patel)
6088,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,LMP Simmons,Lendl Simmons,38.0,31.0,47,3.0,2.0,122.58,False,False,"{'wickets': 2, 'runs': 85}",c Smith b Ashwin
6089,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,PA Patel,Parthiv Patel,45.0,32.0,45,6.0,0.0,140.62,False,False,"{'wickets': 1, 'runs': 84}",c du Plessis b Ashwin
6090,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,RG Sharma,Rohit Sharma,18.0,22.0,29,0.0,0.0,81.81,True,False,"{'wickets': 4, 'runs': 125}",c Raina b Bravo
6091,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,KA Pollard,Kieron Pollard,1.0,4.0,5,0.0,0.0,25,False,False,"{'wickets': 3, 'runs': 86}",run out (Bravo)
6092,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,AT Rayudu,Ambati Rayudu,34.0,19.0,33,1.0,3.0,178.94,False,True,{},not out
6093,2015,829789,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,MI,2,HH Pandya,Hardik Pandya,21.0,8.0,11,0.0,3.0,262.5,False,True,{},not out
6094,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,M Vijay,Murali Vijay,28.0,21.0,23,4.0,1.0,133.33,False,False,"{'wickets': 1, 'runs': 45}", b Narine
6095,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,M Vohra,Manan Vohra,39.0,34.0,48,1.0,3.0,114.7,False,False,"{'wickets': 2, 'runs': 78}",c &amp; b Narine
6096,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,WP Saha,Wriddhiman Saha,33.0,25.0,57,0.0,2.0,132,False,False,"{'wickets': 4, 'runs': 149}", b Narine
6097,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,GJ Maxwell,Glenn Maxwell,43.0,22.0,30,4.0,3.0,195.45,False,False,"{'wickets': 3, 'runs': 143}",c Botha b Narine
6098,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,DA Miller,David Miller,27.0,11.0,18,2.0,2.0,245.45,False,True,{},not out
6099,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,Gurkeerat Singh,Gurkeerat Singh Mann,4.0,7.0,13,0.0,0.0,57.14,False,False,"{'wickets': 5, 'runs': 169}",c &amp; b Russell
6100,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KXIP,1,GJ Bailey,George Bailey,0.0,0.0,2,0.0,0.0,-,True,True,{},not out
6101,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,RV Uthappa,Robin Uthappa,17.0,11.0,16,3.0,0.0,154.54,False,False,"{'wickets': 1, 'runs': 31}",c Patel b Anureet Singh
6102,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,G Gambhir,Gautam Gambhir,24.0,23.0,39,4.0,0.0,104.34,True,False,"{'wickets': 3, 'runs': 69}",c Vijay b Gurkeerat Singh
6103,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,MK Pandey,Manish Pandey,22.0,15.0,16,4.0,0.0,146.66,False,False,"{'wickets': 2, 'runs': 63}",c Patel b Maxwell
6104,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,SA Yadav,Suryakumar Yadav,9.0,9.0,16,1.0,0.0,100,False,False,"{'wickets': 4, 'runs': 83}", b Gurkeerat Singh
6105,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,YK Pathan,Yusuf Pathan,29.0,19.0,29,1.0,3.0,152.63,False,False,"{'wickets': 5, 'runs': 136}",c &dagger;Saha b Hendricks
6106,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,AD Russell,Andre Russell,51.0,21.0,30,5.0,4.0,242.85,False,False,"{'wickets': 6, 'runs': 159}",c &dagger;Saha b Patel
6107,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,J Botha,Johan Botha,2.0,4.0,15,0.0,0.0,50,False,False,"{'wickets': 7, 'runs': 161}",run out (Patel)
6108,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,PP Chawla,Piyush Chawla,18.0,11.0,18,2.0,1.0,163.63,False,False,"{'wickets': 9, 'runs': 183}",c &dagger;Saha b Anureet Singh
6109,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,GB Hogg,Brad Hogg,5.0,5.0,11,0.0,0.0,100,False,False,"{'wickets': 8, 'runs': 177}",run out (Anureet Singh)
6110,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,UT Yadav,Umesh Yadav,0.0,0.0,4,0.0,0.0,-,False,True,{},not out
6111,2015,829791,KKR v KXIP,KKR,KXIP,"Eden Gardens, Kolkata",Kolkata,India,KKR,2,SP Narine,Sunil Narine,0.0,1.0,1,0.0,0.0,0,False,True,{},not out
6112,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,S Dhawan,Shikhar Dhawan,13.0,10.0,16,2.0,0.0,130,False,False,"{'wickets': 1, 'runs': 29}",c Morkel b Khan
6113,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,DA Warner,David Warner,17.0,15.0,20,1.0,1.0,113.33,True,False,"{'wickets': 2, 'runs': 31}",c Tiwary b Coulter-Nile
6114,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,MC Henriques,Moises Henriques,74.0,46.0,74,1.0,5.0,160.86,False,True,{},not out
6115,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,EJG Morgan,Eoin Morgan,22.0,25.0,27,2.0,0.0,88,False,False,"{'wickets': 3, 'runs': 64}",c Coulter-Nile b Yadav
6116,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,KV Sharma,Karn Sharma,16.0,13.0,22,2.0,0.0,123.07,False,False,"{'wickets': 4, 'runs': 99}",c Yadav b Coulter-Nile
6117,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,SRH,1,RS Bopara,Ravi Bopara,17.0,11.0,19,1.0,0.0,154.54,False,True,{},not out
6118,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,Q de Kock,Quinton de Kock,50.0,31.0,35,9.0,1.0,161.29,False,False,"{'wickets': 2, 'runs': 60}",st &dagger;Ojha b KV Sharma
6119,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,SS Iyer,Shreyas Iyer,0.0,7.0,9,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 13}",c &amp; b B Kumar
6120,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,JP Duminy,Jean-Paul Duminy,12.0,16.0,35,0.0,0.0,75,True,False,"{'wickets': 4, 'runs': 66}", b KV Sharma
6121,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,Yuvraj Singh,Yuvraj Singh,2.0,7.0,5,0.0,0.0,28.57,False,False,"{'wickets': 3, 'runs': 65}",c KV Sharma b Parvez Rasool
6122,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,KM Jadhav,Kedar Jadhav,63.0,34.0,50,8.0,2.0,185.29,False,True,{},not out
6123,2015,829793,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,SS Tiwary,Saurabh Tiwary,26.0,25.0,46,2.0,1.0,104,False,True,{},not out
6124,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,1,CH Gayle,Chris Gayle,13.0,12.0,16,1.0,1.0,108.33,False,False,"{'wickets': 1, 'runs': 20}",c Simmons b Malinga
6125,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,1,V Kohli,Virat Kohli,82.0,50.0,99,6.0,4.0,164,True,True,{},not out
6126,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,1,AB de Villiers,AB de Villiers,133.0,59.0,82,19.0,4.0,225.42,False,True,{},not out
6127,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,PA Patel,Parthiv Patel,19.0,11.0,19,3.0,0.0,172.72,False,False,"{'wickets': 1, 'runs': 29}",run out (Kohli/&dagger;Karthik)
6128,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,LMP Simmons,Lendl Simmons,68.0,53.0,97,5.0,3.0,128.3,False,True,{},not out
6129,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,RG Sharma,Rohit Sharma,15.0,13.0,20,1.0,1.0,115.38,True,False,"{'wickets': 2, 'runs': 63}",c Mandeep Singh b Patel
6130,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,KA Pollard,Kieron Pollard,49.0,24.0,27,6.0,2.0,204.16,False,False,"{'wickets': 3, 'runs': 133}",c Starc b Aravind
6131,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,HH Pandya,Hardik Pandya,8.0,4.0,6,0.0,1.0,200,False,False,"{'wickets': 4, 'runs': 143}",st &dagger;Karthik b Chahal
6132,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,AT Rayudu,Ambati Rayudu,14.0,4.0,9,0.0,2.0,350,False,False,"{'wickets': 5, 'runs': 174}",c de Villiers b Patel
6133,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,Harbhajan Singh,Harbhajan Singh,3.0,3.0,4,0.0,0.0,100,False,False,"{'wickets': 6, 'runs': 178}",c Kohli b Starc
6134,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,J Suchith,Jagadeesha Suchith,4.0,4.0,4,0.0,0.0,100,False,False,"{'wickets': 7, 'runs': 184}",c &dagger;Karthik b Chahal
6135,2015,829795,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,MJ McClenaghan,Mitchell McClenaghan,12.0,4.0,1,0.0,2.0,300,False,True,{},not out
6136,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DR Smith,Dwayne Smith,6.0,10.0,10,1.0,0.0,60,False,False,"{'wickets': 1, 'runs': 12}",c Faulkner b Ankit Sharma
6137,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BB McCullum,Brendon McCullum,81.0,61.0,83,7.0,4.0,132.78,False,False,"{'wickets': 4, 'runs': 129}",c Ankit Sharma b Morris
6138,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,SK Raina,Suresh Raina,3.0,6.0,5,0.0,0.0,50,False,False,"{'wickets': 2, 'runs': 15}",c Faulkner b Morris
6139,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,F du Plessis,Faf du Plessis,29.0,25.0,59,3.0,0.0,116,False,False,"{'wickets': 3, 'runs': 116}",run out (Watson)
6140,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,P Negi,Pawan Negi,2.0,3.0,8,0.0,0.0,66.66,False,False,"{'wickets': 5, 'runs': 129}",c Smith b Morris
6141,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,13.0,7.0,14,1.0,1.0,185.71,True,True,{},not out
6142,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DJ Bravo,Dwayne Bravo,15.0,8.0,12,2.0,0.0,187.5,False,True,{},not out
6143,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,AM Rahane,Ajinkya Rahane,23.0,17.0,29,4.0,0.0,135.29,False,False,"{'wickets': 1, 'runs': 37}",c Bravo b Sharma
6144,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,SR Watson,Shane Watson,28.0,30.0,53,2.0,0.0,93.33,False,False,"{'wickets': 3, 'runs': 63}",c Bravo b Jadeja
6145,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,SPD Smith,Steven Smith,4.0,6.0,11,0.0,0.0,66.66,True,False,"{'wickets': 2, 'runs': 48}", b Jadeja
6146,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,KK Nair,Karun Nair,10.0,12.0,18,1.0,0.0,83.33,False,False,"{'wickets': 4, 'runs': 75}",c Ashwin b Jadeja
6147,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,DJ Hooda,Deepak Hooda,15.0,14.0,20,1.0,0.0,107.14,False,False,"{'wickets': 5, 'runs': 90}",c Raina b Jadeja
6148,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,SV Samson,Sanju Samson,26.0,17.0,29,1.0,2.0,152.94,False,False,"{'wickets': 6, 'runs': 123}",c Smith b Bravo
6149,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,JP Faulkner,James Faulkner,16.0,13.0,25,2.0,0.0,123.07,False,False,"{'wickets': 7, 'runs': 130}",c Bravo b Sharma
6150,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,CH Morris,Chris Morris,16.0,10.0,18,0.0,1.0,160,False,True,{},not out
6151,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,R Bhatia,Rajat Bhatia,0.0,1.0,1,0.0,0.0,0,False,False,"{'wickets': 8, 'runs': 130}",c du Plessis b Sharma
6152,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,Ankit Sharma,Ankit Sharma,0.0,1.0,6,0.0,0.0,0,False,False,"{'wickets': 9, 'runs': 143}",c Nehra b Bravo
6153,2015,829797,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RR,2,PV Tambe,Pravin Tambe,1.0,1.0,1,0.0,0.0,100,False,True,{},not out
6154,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,DA Warner,David Warner,81.0,52.0,80,6.0,5.0,155.76,True,False,"{'wickets': 4, 'runs': 157}",c Gurkeerat Singh b Hendricks
6155,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,S Dhawan,Shikhar Dhawan,24.0,18.0,29,4.0,0.0,133.33,False,False,"{'wickets': 1, 'runs': 56}",st &dagger;Saha b Maxwell
6156,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,MC Henriques,Moises Henriques,28.0,24.0,31,4.0,0.0,116.66,False,False,"{'wickets': 2, 'runs': 121}",c Anureet Singh b Gurkeerat Singh
6157,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,EJG Morgan,Eoin Morgan,17.0,7.0,5,1.0,2.0,242.85,False,False,"{'wickets': 3, 'runs': 140}",c Vohra b Hendricks
6158,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,NV Ojha,Naman Ojha,2.0,3.0,15,0.0,0.0,66.66,False,False,"{'wickets': 5, 'runs': 157}",run out (Bailey)
6159,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,KL Rahul,KL Rahul,17.0,10.0,15,1.0,1.0,170,False,True,{},not out
6160,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,KV Sharma,Karn Sharma,11.0,7.0,12,0.0,1.0,157.14,False,True,{},not out
6161,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,M Vijay,Murali Vijay,24.0,18.0,20,4.0,1.0,133.33,False,False,"{'wickets': 1, 'runs': 42}",c Dhawan b Bipul Sharma
6162,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,M Vohra,Manan Vohra,20.0,15.0,28,2.0,1.0,133.33,False,False,"{'wickets': 2, 'runs': 47}",c Kumar b Bipul Sharma
6163,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,WP Saha,Wriddhiman Saha,5.0,10.0,20,0.0,0.0,50,False,False,"{'wickets': 4, 'runs': 65}",c Rahul b Henriques
6164,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,GJ Maxwell,Glenn Maxwell,11.0,6.0,5,1.0,1.0,183.33,False,False,"{'wickets': 3, 'runs': 60}",c &dagger;Ojha b Boult
6165,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,DA Miller,David Miller,89.0,44.0,64,2.0,9.0,202.27,False,True,{},not out
6166,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,GJ Bailey,George Bailey,6.0,11.0,17,0.0,0.0,54.54,True,False,"{'wickets': 5, 'runs': 81}",c Warner b Henriques
6167,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,Gurkeerat Singh,Gurkeerat Singh Mann,3.0,5.0,6,0.0,0.0,60,False,False,"{'wickets': 6, 'runs': 99}",c Morgan b Henriques
6168,2015,829799,SRH v KXIP,SRH,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,KXIP,2,AR Patel,Axar Patel,15.0,11.0,26,2.0,0.0,136.36,False,False,"{'wickets': 7, 'runs': 158}",c &dagger;Ojha b Kumar
